EAR,MAR,TIME
0.20426357896165992,0.3374368541872554,20:07:52.572434
0.25303251753950995,0.20786893258332634,20:07:52.785763
0.2080125735844609,0.2720759220056127,20:07:53.007983
0.20765374829706876,0.4699673171197595,20:07:53.205760
0.20816226146726804,0.37617944285953475,20:07:53.409479
0.26740769839707756,0.305409255338946,20:07:53.620229
0.2302942659357389,0.4333333333333333,20:07:53.814837
0.2285551550140518,0.249071198499986,20:07:54.023472
0.2548428943868285,0.3,20:07:54.223065
0.31304458081824915,0.2720759220056127,20:08:02.273274
0.31884986643136115,0.2,20:08:05.527899
0.30833802347164346,0.26666666666666666,20:08:05.629424
0.3164046563039046,0.23333333333333334,20:08:05.752144
0.3053037255210543,0.2,20:08:05.869813
0.2735200368464751,0.1,20:08:05.971830
0.2830543315456469,0.2,20:08:06.081473
0.29556029139748585,0.174535599249993,20:08:06.195978
0.3130595821064923,0.20786893258332634,20:08:06.299511
0.308829719452368,0.16666666666666669,20:08:06.410055
0.3163871151959311,0.23333333333333334,20:08:06.517752
0.35081159755010494,0.2,20:08:06.622351
0.3389780458655611,0.274535599249993,20:08:06.730342
0.2175097356267454,0.3428461095262013,20:07:50.255458
0.24632549796102637,0.305409255338946,20:07:50.481295
0.2523613954823553,0.3428461095262013,20:07:50.670345
0.23370575664008506,0.3,20:07:50.889983
0.2237583182233206,0.4333333333333333,20:07:51.119087
0.22188007849009164,0.33874258867227935,20:07:51.333727
0.22188007849009164,0.4,20:07:51.545141
0.21337270254543478,0.23333333333333334,20:07:51.748437
0.21388121571563407,0.23333333333333334,20:07:51.948408
0.2175097356267454,0.36666666666666664,20:07:52.148247
0.2571245493908083,0.16666666666666669,20:07:52.338044
0.20426357896165992,0.3374368541872554,20:07:52.572434
0.25303251753950995,0.20786893258332634,20:07:52.785763
0.2080125735844609,0.2720759220056127,20:07:53.007983
0.20765374829706876,0.4699673171197595,20:07:53.205760
0.20816226146726804,0.37617944285953475,20:07:53.409479
0.26740769839707756,0.305409255338946,20:07:53.620229
0.2302942659357389,0.4333333333333333,20:07:53.814837
0.2285551550140518,0.249071198499986,20:07:54.023472
0.2548428943868285,0.3,20:07:54.223065
0.31304458081824915,0.2720759220056127,20:08:02.273274
0.31884986643136115,0.2,20:08:05.527899
0.30833802347164346,0.26666666666666666,20:08:05.629424
0.3164046563039046,0.23333333333333334,20:08:05.752144
0.3053037255210543,0.2,20:08:05.869813
0.2735200368464751,0.1,20:08:05.971830
0.2830543315456469,0.2,20:08:06.081473
0.29556029139748585,0.174535599249993,20:08:06.195978
0.3130595821064923,0.20786893258332634,20:08:06.299511
0.308829719452368,0.16666666666666669,20:08:06.410055
0.3163871151959311,0.23333333333333334,20:08:06.517752
0.35081159755010494,0.2,20:08:06.622351
0.3389780458655611,0.274535599249993,20:08:06.730342
0.338617018500591,0.23333333333333334,20:08:06.839280
0.2175097356267454,0.3428461095262013,20:07:50.255458
0.24632549796102637,0.305409255338946,20:07:50.481295
0.2523613954823553,0.3428461095262013,20:07:50.670345
0.23370575664008506,0.3,20:07:50.889983
0.2237583182233206,0.4333333333333333,20:07:51.119087
0.22188007849009164,0.33874258867227935,20:07:51.333727
0.22188007849009164,0.4,20:07:51.545141
0.21337270254543478,0.23333333333333334,20:07:51.748437
0.21388121571563407,0.23333333333333334,20:07:51.948408
0.2175097356267454,0.36666666666666664,20:07:52.148247
0.2571245493908083,0.16666666666666669,20:07:52.338044
0.20426357896165992,0.3374368541872554,20:07:52.572434
0.25303251753950995,0.20786893258332634,20:07:52.785763
0.2080125735844609,0.2720759220056127,20:07:53.007983
0.20765374829706876,0.4699673171197595,20:07:53.205760
0.20816226146726804,0.37617944285953475,20:07:53.409479
0.26740769839707756,0.305409255338946,20:07:53.620229
0.2302942659357389,0.4333333333333333,20:07:53.814837
0.2285551550140518,0.249071198499986,20:07:54.023472
0.2548428943868285,0.3,20:07:54.223065
0.31304458081824915,0.2720759220056127,20:08:02.273274
0.31884986643136115,0.2,20:08:05.527899
0.30833802347164346,0.26666666666666666,20:08:05.629424
0.3164046563039046,0.23333333333333334,20:08:05.752144
0.3053037255210543,0.2,20:08:05.869813
0.2735200368464751,0.1,20:08:05.971830
0.2830543315456469,0.2,20:08:06.081473
0.29556029139748585,0.174535599249993,20:08:06.195978
0.3130595821064923,0.20786893258332634,20:08:06.299511
0.308829719452368,0.16666666666666669,20:08:06.410055
0.3163871151959311,0.23333333333333334,20:08:06.517752
0.35081159755010494,0.2,20:08:06.622351
0.3389780458655611,0.274535599249993,20:08:06.730342
0.338617018500591,0.23333333333333334,20:08:06.839280
0.31350061614668456,0.26666666666666666,20:08:06.951792
0.2175097356267454,0.3428461095262013,20:07:50.255458
0.24632549796102637,0.305409255338946,20:07:50.481295
0.2523613954823553,0.3428461095262013,20:07:50.670345
0.23370575664008506,0.3,20:07:50.889983
0.2237583182233206,0.4333333333333333,20:07:51.119087
0.22188007849009164,0.33874258867227935,20:07:51.333727
0.22188007849009164,0.4,20:07:51.545141
0.21337270254543478,0.23333333333333334,20:07:51.748437
0.21388121571563407,0.23333333333333334,20:07:51.948408
0.2175097356267454,0.36666666666666664,20:07:52.148247
0.2571245493908083,0.16666666666666669,20:07:52.338044
0.20426357896165992,0.3374368541872554,20:07:52.572434
0.25303251753950995,0.20786893258332634,20:07:52.785763
0.2080125735844609,0.2720759220056127,20:07:53.007983
0.20765374829706876,0.4699673171197595,20:07:53.205760
0.20816226146726804,0.37617944285953475,20:07:53.409479
0.26740769839707756,0.305409255338946,20:07:53.620229
0.2302942659357389,0.4333333333333333,20:07:53.814837
0.2285551550140518,0.249071198499986,20:07:54.023472
0.2548428943868285,0.3,20:07:54.223065
0.31304458081824915,0.2720759220056127,20:08:02.273274
0.31884986643136115,0.2,20:08:05.527899
0.30833802347164346,0.26666666666666666,20:08:05.629424
0.3164046563039046,0.23333333333333334,20:08:05.752144
0.3053037255210543,0.2,20:08:05.869813
0.2735200368464751,0.1,20:08:05.971830
0.2830543315456469,0.2,20:08:06.081473
0.29556029139748585,0.174535599249993,20:08:06.195978
0.3130595821064923,0.20786893258332634,20:08:06.299511
0.308829719452368,0.16666666666666669,20:08:06.410055
0.3163871151959311,0.23333333333333334,20:08:06.517752
0.35081159755010494,0.2,20:08:06.622351
0.3389780458655611,0.274535599249993,20:08:06.730342
0.338617018500591,0.23333333333333334,20:08:06.839280
0.31350061614668456,0.26666666666666666,20:08:06.951792
0.3023728175103303,0.26666666666666666,20:08:07.059490
0.2175097356267454,0.3428461095262013,20:07:50.255458
0.24632549796102637,0.305409255338946,20:07:50.481295
0.2523613954823553,0.3428461095262013,20:07:50.670345
0.23370575664008506,0.3,20:07:50.889983
0.2237583182233206,0.4333333333333333,20:07:51.119087
0.22188007849009164,0.33874258867227935,20:07:51.333727
0.22188007849009164,0.4,20:07:51.545141
0.21337270254543478,0.23333333333333334,20:07:51.748437
0.21388121571563407,0.23333333333333334,20:07:51.948408
0.2175097356267454,0.36666666666666664,20:07:52.148247
0.2571245493908083,0.16666666666666669,20:07:52.338044
0.20426357896165992,0.3374368541872554,20:07:52.572434
0.25303251753950995,0.20786893258332634,20:07:52.785763
0.2080125735844609,0.2720759220056127,20:07:53.007983
0.20765374829706876,0.4699673171197595,20:07:53.205760
0.20816226146726804,0.37617944285953475,20:07:53.409479
0.26740769839707756,0.305409255338946,20:07:53.620229
0.2302942659357389,0.4333333333333333,20:07:53.814837
0.2285551550140518,0.249071198499986,20:07:54.023472
0.2548428943868285,0.3,20:07:54.223065
0.31304458081824915,0.2720759220056127,20:08:02.273274
0.31884986643136115,0.2,20:08:05.527899
0.30833802347164346,0.26666666666666666,20:08:05.629424
0.3164046563039046,0.23333333333333334,20:08:05.752144
0.3053037255210543,0.2,20:08:05.869813
0.2735200368464751,0.1,20:08:05.971830
0.2830543315456469,0.2,20:08:06.081473
0.29556029139748585,0.174535599249993,20:08:06.195978
0.3130595821064923,0.20786893258332634,20:08:06.299511
0.308829719452368,0.16666666666666669,20:08:06.410055
0.3163871151959311,0.23333333333333334,20:08:06.517752
0.35081159755010494,0.2,20:08:06.622351
0.3389780458655611,0.274535599249993,20:08:06.730342
0.338617018500591,0.23333333333333334,20:08:06.839280
0.31350061614668456,0.26666666666666666,20:08:06.951792
0.3023728175103303,0.26666666666666666,20:08:07.059490
0.30752555606164445,0.2,20:08:07.170130
0.2175097356267454,0.3428461095262013,20:07:50.255458
0.24632549796102637,0.305409255338946,20:07:50.481295
0.2523613954823553,0.3428461095262013,20:07:50.670345
0.23370575664008506,0.3,20:07:50.889983
0.2237583182233206,0.4333333333333333,20:07:51.119087
0.22188007849009164,0.33874258867227935,20:07:51.333727
0.22188007849009164,0.4,20:07:51.545141
0.21337270254543478,0.23333333333333334,20:07:51.748437
0.21388121571563407,0.23333333333333334,20:07:51.948408
0.2175097356267454,0.36666666666666664,20:07:52.148247
0.2571245493908083,0.16666666666666669,20:07:52.338044
0.20426357896165992,0.3374368541872554,20:07:52.572434
0.25303251753950995,0.20786893258332634,20:07:52.785763
0.2080125735844609,0.2720759220056127,20:07:53.007983
0.20765374829706876,0.4699673171197595,20:07:53.205760
0.20816226146726804,0.37617944285953475,20:07:53.409479
0.26740769839707756,0.305409255338946,20:07:53.620229
0.2302942659357389,0.4333333333333333,20:07:53.814837
0.2285551550140518,0.249071198499986,20:07:54.023472
0.2548428943868285,0.3,20:07:54.223065
0.31304458081824915,0.2720759220056127,20:08:02.273274
0.31884986643136115,0.2,20:08:05.527899
0.30833802347164346,0.26666666666666666,20:08:05.629424
0.3164046563039046,0.23333333333333334,20:08:05.752144
0.3053037255210543,0.2,20:08:05.869813
0.2735200368464751,0.1,20:08:05.971830
0.2830543315456469,0.2,20:08:06.081473
0.29556029139748585,0.174535599249993,20:08:06.195978
0.3130595821064923,0.20786893258332634,20:08:06.299511
0.308829719452368,0.16666666666666669,20:08:06.410055
0.3163871151959311,0.23333333333333334,20:08:06.517752
0.35081159755010494,0.2,20:08:06.622351
0.3389780458655611,0.274535599249993,20:08:06.730342
0.338617018500591,0.23333333333333334,20:08:06.839280
0.31350061614668456,0.26666666666666666,20:08:06.951792
0.3023728175103303,0.26666666666666666,20:08:07.059490
0.30752555606164445,0.2,20:08:07.170130
0.31397779062366354,0.2,20:08:07.279021
0.2175097356267454,0.3428461095262013,20:07:50.255458
0.24632549796102637,0.305409255338946,20:07:50.481295
0.2523613954823553,0.3428461095262013,20:07:50.670345
0.23370575664008506,0.3,20:07:50.889983
0.2237583182233206,0.4333333333333333,20:07:51.119087
0.22188007849009164,0.33874258867227935,20:07:51.333727
0.22188007849009164,0.4,20:07:51.545141
0.21337270254543478,0.23333333333333334,20:07:51.748437
0.21388121571563407,0.23333333333333334,20:07:51.948408
0.2175097356267454,0.36666666666666664,20:07:52.148247
0.2571245493908083,0.16666666666666669,20:07:52.338044
0.20426357896165992,0.3374368541872554,20:07:52.572434
0.25303251753950995,0.20786893258332634,20:07:52.785763
0.2080125735844609,0.2720759220056127,20:07:53.007983
0.20765374829706876,0.4699673171197595,20:07:53.205760
0.20816226146726804,0.37617944285953475,20:07:53.409479
0.26740769839707756,0.305409255338946,20:07:53.620229
0.2302942659357389,0.4333333333333333,20:07:53.814837
0.2285551550140518,0.249071198499986,20:07:54.023472
0.2548428943868285,0.3,20:07:54.223065
0.31304458081824915,0.2720759220056127,20:08:02.273274
0.31884986643136115,0.2,20:08:05.527899
0.30833802347164346,0.26666666666666666,20:08:05.629424
0.3164046563039046,0.23333333333333334,20:08:05.752144
0.3053037255210543,0.2,20:08:05.869813
0.2735200368464751,0.1,20:08:05.971830
0.2830543315456469,0.2,20:08:06.081473
0.29556029139748585,0.174535599249993,20:08:06.195978
0.3130595821064923,0.20786893258332634,20:08:06.299511
0.308829719452368,0.16666666666666669,20:08:06.410055
0.3163871151959311,0.23333333333333334,20:08:06.517752
0.35081159755010494,0.2,20:08:06.622351
0.3389780458655611,0.274535599249993,20:08:06.730342
0.338617018500591,0.23333333333333334,20:08:06.839280
0.31350061614668456,0.26666666666666666,20:08:06.951792
0.3023728175103303,0.26666666666666666,20:08:07.059490
0.30752555606164445,0.2,20:08:07.170130
0.31397779062366354,0.2,20:08:07.279021
0.3052085355308243,0.1804737854124365,20:08:07.379129
0.2175097356267454,0.3428461095262013,20:07:50.255458
0.24632549796102637,0.305409255338946,20:07:50.481295
0.2523613954823553,0.3428461095262013,20:07:50.670345
0.23370575664008506,0.3,20:07:50.889983
0.2237583182233206,0.4333333333333333,20:07:51.119087
0.22188007849009164,0.33874258867227935,20:07:51.333727
0.22188007849009164,0.4,20:07:51.545141
0.21337270254543478,0.23333333333333334,20:07:51.748437
0.21388121571563407,0.23333333333333334,20:07:51.948408
0.2175097356267454,0.36666666666666664,20:07:52.148247
0.2571245493908083,0.16666666666666669,20:07:52.338044
0.20426357896165992,0.3374368541872554,20:07:52.572434
0.25303251753950995,0.20786893258332634,20:07:52.785763
0.2080125735844609,0.2720759220056127,20:07:53.007983
0.20765374829706876,0.4699673171197595,20:07:53.205760
0.20816226146726804,0.37617944285953475,20:07:53.409479
0.26740769839707756,0.305409255338946,20:07:53.620229
0.2302942659357389,0.4333333333333333,20:07:53.814837
0.2285551550140518,0.249071198499986,20:07:54.023472
0.2548428943868285,0.3,20:07:54.223065
0.31304458081824915,0.2720759220056127,20:08:02.273274
0.31884986643136115,0.2,20:08:05.527899
0.30833802347164346,0.26666666666666666,20:08:05.629424
0.3164046563039046,0.23333333333333334,20:08:05.752144
0.3053037255210543,0.2,20:08:05.869813
0.2735200368464751,0.1,20:08:05.971830
0.2830543315456469,0.2,20:08:06.081473
0.29556029139748585,0.174535599249993,20:08:06.195978
0.3130595821064923,0.20786893258332634,20:08:06.299511
0.308829719452368,0.16666666666666669,20:08:06.410055
0.3163871151959311,0.23333333333333334,20:08:06.517752
0.35081159755010494,0.2,20:08:06.622351
0.3389780458655611,0.274535599249993,20:08:06.730342
0.338617018500591,0.23333333333333334,20:08:06.839280
0.31350061614668456,0.26666666666666666,20:08:06.951792
0.3023728175103303,0.26666666666666666,20:08:07.059490
0.30752555606164445,0.2,20:08:07.170130
0.31397779062366354,0.2,20:08:07.279021
0.3052085355308243,0.1804737854124365,20:08:07.379129
0.31903226217353575,0.26666666666666666,20:08:07.483038
0.2175097356267454,0.3428461095262013,20:07:50.255458
0.24632549796102637,0.305409255338946,20:07:50.481295
0.2523613954823553,0.3428461095262013,20:07:50.670345
0.23370575664008506,0.3,20:07:50.889983
0.2237583182233206,0.4333333333333333,20:07:51.119087
0.22188007849009164,0.33874258867227935,20:07:51.333727
0.22188007849009164,0.4,20:07:51.545141
0.21337270254543478,0.23333333333333334,20:07:51.748437
0.21388121571563407,0.23333333333333334,20:07:51.948408
0.2175097356267454,0.36666666666666664,20:07:52.148247
0.2571245493908083,0.16666666666666669,20:07:52.338044
0.20426357896165992,0.3374368541872554,20:07:52.572434
0.25303251753950995,0.20786893258332634,20:07:52.785763
0.2080125735844609,0.2720759220056127,20:07:53.007983
0.20765374829706876,0.4699673171197595,20:07:53.205760
0.20816226146726804,0.37617944285953475,20:07:53.409479
0.26740769839707756,0.305409255338946,20:07:53.620229
0.2302942659357389,0.4333333333333333,20:07:53.814837
0.2285551550140518,0.249071198499986,20:07:54.023472
0.2548428943868285,0.3,20:07:54.223065
0.31304458081824915,0.2720759220056127,20:08:02.273274
0.31884986643136115,0.2,20:08:05.527899
0.30833802347164346,0.26666666666666666,20:08:05.629424
0.3164046563039046,0.23333333333333334,20:08:05.752144
0.3053037255210543,0.2,20:08:05.869813
0.2735200368464751,0.1,20:08:05.971830
0.2830543315456469,0.2,20:08:06.081473
0.29556029139748585,0.174535599249993,20:08:06.195978
0.3130595821064923,0.20786893258332634,20:08:06.299511
0.308829719452368,0.16666666666666669,20:08:06.410055
0.3163871151959311,0.23333333333333334,20:08:06.517752
0.35081159755010494,0.2,20:08:06.622351
0.3389780458655611,0.274535599249993,20:08:06.730342
0.338617018500591,0.23333333333333334,20:08:06.839280
0.31350061614668456,0.26666666666666666,20:08:06.951792
0.3023728175103303,0.26666666666666666,20:08:07.059490
